url,name,price,rating,number_of_reviews
/Safari-45L-21-OB-BLK/dp/B07BZ5VC4H/,Safari Seek 45 Ltrs Overnighter Expandable Travel Laptop Backpack,2299,4.5,7727
/Half-Moon-Resistant-Backpack-Compartment/dp/B0BJ32LQ6X/,Half Moon Large 37L Laptop Bag Backpack for menं Women Boys and Girls Luggage Travel Bags with 17.3 inches Laptop Compartment & Rain Cover,689,3.9,3843
/Number-Backpack-Compartment-Charging-Organizer/dp/B09VTCNN75/,"FUR JADEN Anti Theft Number Lock Backpack Bag with 15.6 Inch Laptop Compartment, USB Charging Port & Organizer Pocket for Men Women Boys Girls",639,4.1,6654
/Gear-Classic-Leather-Backpack-LBPCLSLTH0201/dp/B07G4F6XFH/,Gear Classic 20L Small Faux Leather Water Resistant Anti Theft Laptop Bag/Office Backpack for Men/Women - Brown,798,4.4,6239
/Half-Moon-Resistant-Backpack-Compartment/dp/B0BHX7GY16/,Half Moon Large 37L Laptop Bag Backpack for menं Women Boys and Girls Luggage Travel Bags with 17.3 inches Laptop Compartment & Rain Cover,689,3.9,3843
/ADISA-BP004-Weight-Casual-Backpack/dp/B07G3CG9FC/,ADISA Laptop Backpack 31 Ltrs,349,4.0,9231
/ADISA-Laptop-Backpack-Office-College/dp/B09TPX22NF/,ADISA 15.6 inch laptop backpack office bag college travel back pack 32 Ltrs,399,3.9,1397
/Step-Backpack-Small-Water-Repellant/dp/B088XG77KN/,"Mi Step Out 12 L Mini Backpack (Small Size, Red, Water Repellant)",229,4.1,10270
/Impulse-Diggy-Backpack-Resistant-Green/dp/B0CJHVCZZV/,Impulse Diggy 35L Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Travel Backpack Water Resistant Fits Up to 16 Inch Laptop with 1 Year Warranty,399,4.1,21
/NORTH-ZONE-Lightweight-Backpacks-Stylish/dp/B0BL3S5NC1/,NORTH ZONE Lightweight school bags Backpacks for Boys Girls Stylish men and women Casual Travel Laptop Bag College office,540,4.0,1116
/American-Tourister-BACKPACK-COMPARTMENT-ORGANIZER/dp/B0BTD4S4XF/,American Tourister Valex 28 Ltrs Large Laptop Backpack with Bottle Pocket and Front Organizer- Black,1399,4.3,1342
/TRUE-HUMAN-EMPEROR%C2%AEMulti-purpose-backpack-charging/dp/B0CCLKZ21R/,"TRUE HUMAN EMPEROR®Multi-purpose backpack With USB charging Port Laptop,office,college,travel bag for men and women (WIZ)",499,3.9,7
/Arctic-Fox-Backpack-Charging-Laptop/dp/B089QBD333/,Arctic Fox Slope Anti Theft 23 L Backpack with USB Charging Port 15 Inch Laptop Backpack (Marble Black),1299,4.5,4528
/TRUE-Emperor-Anti-Theft-backpack-charging/dp/B0BYB631NR/,"TRUE HUMAN® Emperor Anti-Theft Pocket backpack With USB charging Port Laptop,office,college,travel bag for men and women(Epower)",499,3.7,461
/POLE-STAR-Polyester-Backpack-Compartment/dp/B07D6NXR2Q/,"POLESTAR Amaze 15.6 inch 30 LTR Casual Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Backpack, Water Resistant and Light Weight, 1 year Warranty",549,4.0,6169
/Half-Moon-College-Spacious-Multiple/dp/B0C23Z9W18/,Half Moon Aztec 37L School Bag Class 5-12 | College Bagpack for Men/College Back pack for Women | 15.6 inch Laptop Bag for Men/Backpack for Men | Spacious & Multiple Pockets,529,3.5,353
/Impulse-Diggy-Backpack-Business-Resistant/dp/B0CJHV6RTS/,Impulse Diggy 35L Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Travel Backpack Water Resistant Fits Up to 16 Inch Laptop with 1 Year Warranty,399,4.1,21
/American-Tourister-BACKPACK-COMPARTMENT-ORGANIZER/dp/B0BTD4FK9G/,American Tourister Valex 28 Ltrs Large Laptop Backpack with Bottle Pocket and Front Organizer- Blue,999,4.2,921
/ADISA-Casual-Backpack-College-BP046-NAV_Navy/dp/B0BX3QFVSM/,ADISA 31 Ltrs Casual Backpack School College Bag Pack,349,3.9,351
/NORTH-ZONE-Restant-Office-Backpack/dp/B0CJ38KTFS/,NORTH ZONE 30L Water Restant Office Laptop Bag/Backpack for Men/Women/(Black),449,4.6,3
/LOOKMUSTER-Waterproof-Backpack-College-Business/dp/B0BZW8KW18/,LOOKMUSTER (15.6 inch 30 L Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Travel Backpack,429,3.5,144
/Lenovo-Comfortable-Dedicated-Compartment-4X41C94115/dp/B09QCYXZ1H/,"Lenovo 16-inch Value Lite Backpack, Comfortable, Padded Back Panel, Slim and Sleek, Dedicated Laptop Compartment, Padded Shoulder Straps for Optimal Comfort and Ergonomic Support (4X41C94115)",649,4.6,24
/ROZEN-partition-Collage-Backpack-SKYBLUE/dp/B0BRTFGG22/,"ROZEN 47 Ltrs, 46 cms School Bag Class 5-12 Large 5 partition Laptop Collage Office Travel Backpack Unisex",697,4.1,344
/American-Tourister-Polycarbonate-FS3-004/dp/B084W559G8/,"American Tourister Georgia 3 Pc Set 55 cms + 69 cms+ 79 cms- Small, Medium & Large Polycarbonate (PC) Hard Sided 4 Spinner Wheels Trolley Bags (Midnight Blue)",9999,4.0,3603
/Amazon-Basics-Casual-Backpack-15-6-inch/dp/B09W4WJ1CB/,Amazon Basics 20 ltrs Casual/Travel/College Backpack for 15.6-inch Laptop | Water Resistant Fabric,359,4.0,419
/ADISA-Laptop-Backpack-Office-College/dp/B0BPVCBFM7/,ADISA 32L large laptop backpack office bag college travel back pack with rain cover,549,3.8,436
/Impulse-IMP-linear-Resistant-Navy/dp/B0CJJ15CM7/,Impulse IMP linear 45L Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Travel Backpack Water Resistant Fits Up to 16 Inch Laptop with 1 Year Warranty,510,5.0,4
/Safari-Polycarbonate-Midnight-Hardsided-RAY534WMBL/dp/B07WHLHXB9/,"Safari RAY 53 Cms Small Cabin Polypropylene Hard Sided 4 Wheels 360 Degree Wheeling System Luggage/Suitcase/Trolley Bag, Midnight Blue",1599,4.1,4333
/Kleider-Travel-Business-Messenger-Shoulder/dp/B084ZHP97M/,DEIN KLEIDER Men's Nylon Messenger Bag,346,4.0,5541
/Safari-Backpack-Resistant-Polyester-Travelling/dp/B09B26VHXV/,"Safari Flash Casual Backpack, 26 ltr Water Resistant Travel Bags| Weight Polyester Bagpack for Men and Women, Spacious Shoulder Bag for College, Office, Travelling and Camping",699,3.8,3449
/Safari-Polyester-Cms-Travel-KRYPTON17DFBLU_Blue/dp/B097L2RSF1/,Safari Polyester 24 Cms Travel Bag(KRYPTON17DFBLU_Blue),449,3.7,109
/TRUE-EMPEROR-charging-college-CAPTAIN/dp/B0C6HZDWRQ/,"TRUE HUMAN® EMPEROR 15.6 inch laptop bag with USB charging port Laptop bag,office bag, college bags anti theft (CAPTAIN)",529,3.7,39
/Gear-Classic-Leather-Backpack-LBPCLSLTH0201/dp/B07G4F6XFH/,Gear Classic 20L Small Faux Leather Water Resistant Anti Theft Laptop Bag/Office Backpack for Men/Women - Brown,798,4.4,6239
/Bagneeds-Synthetic-Leather-Briefcase-Messenger/dp/B0855F8174/,Bagneeds Men's Black Synthetic Leather Briefcase Best Laptop Messenger Bag Satchel for Men,683,4.1,4785
/HP-15-6-inch-Backpacks-Pass-Through-793A6AA/dp/B0BYDXVM5Q/,HP 320 15.6-inch Backpacks/Trolley Pass-Through; Padded Back Panel; Padded air mesh Panel/Hand wash and air Dry/Padded Laptop Pocket/1 Year Limited Warranty (793A6AA),599,4.0,60
/Lunars-Travel-Laptop-Bag-compartments/dp/B08NHKF2G7/,"Lunar's Unisex 50L Water Resistant Office/Travel/Business Laptop Backpack, Bag for up to 17.3 inch Laptop/MacBook with rain Cover and 2 Large compartments",1199,4.0,2755
/Hoteon-Backpack-Anti-Theft-Earphone-Resistant/dp/B08HM4TQZZ/,"Golden Wolf Backpack with Rain Cover Anti-theft Backpack with Lock 15.6-inch Laptop Bag Multi-pockets with USB Port for Business Travel College,Dark Grey",1999,4.3,3623
/TRUE-HUMAN-Anti-Theft-charging-combination/dp/B09H7PK5ML/,TRUE HUMAN® Anti-Theft backpack with USB charging port and combination Number lock Laptop bag/office bag/travel bag for men and women,499,3.8,2012
/Half-Moon-Resistant-Backpack-Compartment/dp/B09T2TCSW7/,Half Moon 34 L Water Resistant 15.6 inch Laptop Bag/Backpack for Men Women Boys Girls/Office School College with Padded Laptop Compartment (Grey),489,3.9,1414
/American-Tourister-Harp-Duffle-Grey/dp/B0BTHP5LS1/,American Tourister Harp Duffle Bag 52 CM Grey,1099,4.0,35
/ANTILS%C2%AE-Water-Rubber-Relief-Therapy/dp/B08PFTYB2N/,ANTIL'S® Hot Water Rubber Bottle bag for Pain Relief Therapy (Pack of 1) Multicolor,198,4.0,4517
/American-Tourister-Polycarbonate-FS3-004/dp/B084W559G8/,"American Tourister Georgia 3 Pc Set 55 cms + 69 cms+ 79 cms- Small, Medium & Large Polycarbonate (PC) Hard Sided 4 Spinner Wheels Trolley Bags (Midnight Blue)",9999,4.0,3603
/TRUE-EMPEROR-charging-college-CAPTAIN/dp/B0C6HZDWRQ/,"TRUE HUMAN® EMPEROR 15.6 inch laptop bag with USB charging port Laptop bag,office bag, college bags anti theft (CAPTAIN)",529,3.7,39
/SFANE-Duffel-Shoulder-Women-Compartment/dp/B07XXFB9CZ/,Sfane Polyester 23cms Duffle/Shoulder/Gym Bag for Men & Women with Separate Shoe Compartment (Grey),365,4.3,8409
/Half-Moon-College-Spacious-Multiple/dp/B0C23Z9W18/,Half Moon Aztec 37L School Bag Class 5-12 | College Bagpack for Men/College Back pack for Women | 15.6 inch Laptop Bag for Men/Backpack for Men | Spacious & Multiple Pockets,529,3.5,353
/Storite-Pack-Big-Underbed-Moisture/dp/B07B8K3RQK/,"Storite 2 Pack Moisture Proof Nylon Large Size Underbed Storage Bag For Clothes (54 x 46 x 28 cm) - Black, Rectangular",699,4.4,18117
/Amazon-Basics-Casual-Backpack-15-6-inch/dp/B09W4WJ1CB/,Amazon Basics 20 ltrs Casual/Travel/College Backpack for 15.6-inch Laptop | Water Resistant Fabric,359,4.0,419
/BP1501-15-6-inch-Gaming-Laptop-Backpack/dp/B081RLHHCY/,Asus ROG BP1501 39.62 cm (15.6-inch) Gaming Laptop Backpack (Black),1199,4.3,1032
/WHITECRAFT-Polyester-Waterproof-Backpack-Business/dp/B0CJJQWK72/,WHITECRAFT Polyester 30 Liter Waterproof Backpack for Men & Women| Fits upto 12-17 Inch Laptop Bag | Travel/Business/College/Casual Daypacks,386,0,0
/ZOUK-Printed-Handmade-Leather-handles/dp/B07NHYLTY7/,ZOUK Black Floral Printed Handmade Vegan Leather Women's Office Bag for 15.6 inch Laptop with double handles - FloMotif,1549,1099,4.3
/Dell-Essential-Backpack-15-ES1520P/dp/B07TTCXHRH/,Dell Essential Backpack 15 (ES1520P),1035,6887,4.0
/Amazon-Brand-Presto-Oxo-Biodegradable-Garbage/dp/B0821PKWBW/,"Presto! Oxo-Biodegradable Garbage Bags, Small - 30 bags/roll (Pack of 6, plastic, Black)",259,15909,4.3
/Corduroy-Reusable-Shopping-Washable-Shoulder/dp/B0BNX437F8/,PALAY® Tote Bags For Women Bag Corduroy Large Capacity Reusable Shopping Bag Washable Shoulder Bags HandBags for School Work Shopping Travel Daily Use Grocery,488,100,4.3
/DZert-School-Polyester-Backpack-White/dp/B07GXYHFCY/,DZert Clasy Laptop Bag College Bag for Boys Girls 21 L Blue White,339,2612,3.8
/AUXTER-BLACKY-Duffel-Emboss-Black/dp/B07F2H25NP/,AUXTER Faux Leather 23 Cms Duffle Bag(AUX_GB_LE_Black -SE__0521_Black),429,9382,4.3
/Lavie-Womens-Closure-Satchel-Handbag_Chocolate/dp/B07DJ9Q1NY/,Lavie Women's Ficus Satchel Bag | Ladies Purse Handbag,1599,4607,4.1
/TRUE-Anti-Theft-combination-security-charging/dp/B0CJ8WTYFK/,"TRUE HUMAN® Emperor Anti-Theft Laptop Bag, Office bag, college bag With combination security lock and USB charging port(Hybrid)",650,0,0
/Shalimar-Reusable-Vegetable-Multi-Purpose-Storage/dp/B096P271BL/,Shalimar Zip 'N' Lock Reusable Slider Bag (3 Boxes) Combo Pack (Small + Medium + Large) Zip Lock/Vegetable Bag/Freeze/Multi-Purpose Storage Bag (Pack of 45) Color - Natural,289,4078,4.3
/Purple-Tree-Canvas-Tote-Women/dp/B07PDYTXD7/,"The Purple Tree Canvas Tote Bag For Women - 1 Pc , women tote bag , canvas tote bag , printed tote bag , printed canvas tote bag , stylish bags for women TBAG00422",349,597,4.2
/Nautica-Leatherette-Comfortable-Travelling-Suitable/dp/B0BQMQQJK4/,"Nautica Duffle Bag for Travel | Stylish Leatherette Luggage | Compact and Comfortable for Travelling | Suitable for Men's and Women's One Size (Black, 15 cms)",1299,76,4.2
/Shalimar-Premium-Garbage-Large-Dustbin/dp/B01NC2R52J/,Shalimar Premium OXO - Biodegradable Garbage Bags 24 X 32 Inches (Large) 90 Bags (6 Rolls) Dustbin Bag/Trash Bag - Black Color,454,4475,4.5
/ADISA-Laptop-Backpack-Office-College/dp/B09TPVD964/,ADISA 15.6 inch laptop backpack office bag college travel back pack 32 Ltrs,399,1397,3.9
/Murano-Casual-daybackpack-Office-College/dp/B0BX9GLFD6/,Murano Louis 10ltr Casual daybackpack/Office & Travel Bag/School Bag/College Bag/Men/Women/Girl/Boy (Dark Grey),189,140,3.4
/BIGOWL-Storage-Reusable-Ziplock-Compression/dp/B08GLXK8MN/,"5 Pack Smart Saver Vacuum Bags for Travel, Space Saver Bags (1 Large/2 Medium/2 Small) Compression Storage Bags for Clothes, Bedding, Pillows, Comforters, Blankets Storage Vacuum Sealer Bags for Clothes Storage, Vaccine Sealed Compression Airtight Reusable Packing Ziplock Bag with Travelling Hand Pump",677,10017,4.2
/Killer-Backpack-Compartments-Polyester-Waterproof/dp/B07C9XHZT1/,KILLER Louis 38L Large Laptop Backpack With 3 Compartments Polyester Trendy Waterproof Travel Backpack,"1,749",4.4,9469
/Skybags-Trooper-Polycarbonate-Hardsided-Luggage/dp/B09JYT5KDW/,Skybags Trooper 55 Cms Small Cabin Polycarbonate Hard Sided 4 Spinner Wheels Luggage/Suitcase/Trolley Bag- Red and White,"2,699",4.2,19888
/ROZEN-Fabric-Travel-Luggage-Duffle/dp/B085QMBX8H/,"ROZEN Heavy Dutty Polyester Fabric Travel Duffle Bag (Sky Blue, 50 L, 22Inch)",628,3.9,2521
/EUME-Kolkata-Drawstring-Backpack-Compartment/dp/B0BX9P4MJ7/,EUME Kolkata Knight Riders 19 Ltrs Drawstring Backpack with 1 Compartment Men & Women Fit Up to 13.3 inch Laptop Black Color,199,3.5,22
/BennettTM-Shoulder-Messenger-Repellent-Charcoal/dp/B09CV24TMK/,Bennett™ Mystic Unisex Adult Men's Laptop Bag 15.6 inch Side Shoulder Briefcase Satchel Messenger Business Bags for Men & Women Front Pocket for Laptop Accessories - Black (6 Month Warranty),452.,4.0,6870
/Tabelito%C2%AE-Basic-Laptop-Sleeve-Surfacepro/dp/B09NDTW8SP/,Tabelito® Basic Laptop Bag Laptop Cover Laptop Bags Laptop Sleeve Office Bag Laptop Bag 15.6 inch(39.6cm) Laptop Apple/Lenovo/Asus/Hp/MacBook/Thinkpad/Ideapad (Grey),257,4.1,2557
/Sfane-Women-Trendy-Black-Duffel/dp/B07GCR84D9/,"Sfane Polyester 9.05 Black Men & Women Trendy Black Sports Duffle Gym Bag, Shoulder Bag",309,4.2,1340
/SPENZ-BAGS-Backpack-Raincover-Mahogany-Brown/dp/B0C3RN6QSC/,"SPENZ BAGS Travel Laptop Backpack for Women & Men|Carry On Bag, College & School Students Bookbag With Raincover",829,3.9,244
/OPTIMA-Backpack-Resistant-Business-Lightweight/dp/B0C4GRTJSC/,"OPTIMA Slim Laptop Backpack,Vintage Tear Resistant Business Bag for Travel,College,School,Casual Daypacks for Man,Women,Fits up to 15.6Inch MacBook,Lightweight",419,3.9,2767
/Nivia-6853BKGR-Polyester-Black-Grey/dp/B07NLB6FRS/,NIVIA Basic Duffle Polyester Bag/Gym Bags/Adjustable Shoulder Bag for Men/Duffle Gym Bags for Men/Fitness Bag/Carry Bags/Sports & Travel Bag/Sports Kit/Duffle Bags Travel,270,4.0,4173
/Half-Moon-Backpack-Compartment-Reflective/dp/B0BLLJPBYM/,"Half Moon Large 35 L Laptop College School & Travel Bag Backpack for Men Women Boys and Girls Spacy Luggage Bags with 17.3 inches Laptop Compartment, Reflective Strip & Rain Cover",689,3.5,41
/Gear-Classic-Casual-Backpack-BKPCAMPS80304/dp/B019FBEJCO/,Gear Campus8 25L Medium Water Resistant School Bag/Casual Backpack/Daypack/College Bag/for Men/Women - Green Grey,595,4.1,1290
/HOEXL-Expandable-Premium-Backpack-College-Tech/dp/B0C3J2RLHP/,"HOEXL 42L Expandable Premium Laptop Backpack for Men/Women for Travel, School, College-Tech Bag with USB - Bagpacker Bag, 17 inch Laptop Bag with Water-resistant, Smart Bag with Multiple Compartments","2,899",4.8,81
/Genie-Moonlight-compartments-Lightweight-Travelling/dp/B097PGGTNJ/,"Genie Moonlight Laptop Backpack for Women, 3 compartments, Water Resistant and Lightweight Bags for Office and Travelling Purpose. 36 litres. (19 inch) Black colour",899,4.5,17
/BennettTM-Mystic-Shoulder-Messenger-Repellent/dp/B09321GJXZ/,Bennett™ Mystic 15.6 inch (39.6cm) Laptop Briefcase Shoulder Sling Office Business Professional Travel Messenger Bag for Men and Women Water Repellent Formal Executive Bags (Grey) 6 Months Warranty,452.,4.0,6870
/Half-Moon-Messenger-Multi-Pocket-Adjustable/dp/B0C5CFCLLJ/,Half Moon Urban Explorer PU Leather Stylish Side Sling Cross Body Travel Office Business Messenger Bag with Multi-Pocket Zip Closure and Adjustable Straps For Men Women,269,3.3,37
/Dyazo-Resistant-Photographers-Compatible-Panasonic/dp/B0BWWD1QQQ/,Dyazo Water Resistant Camera Backpack with Extra Front Pocket Photographers Bag with Rain Cover Tripod Holder Compatible for Sony Nikon Canon Panasonic DSLR (Black & Orange),698,4.2,729
/American-Tourister-Liftoff-Polypropylene-Suitcase/dp/B0C4PSWHRY/,American Tourister Liftoff 55 cms Small Cabin Polypropylene Hard Sided Double Spinner Wheel Luggage/Trolley Bag/Suitcase- Apple Green,"3,299",4.3,42
/Gear-Classic-Leather-Backpack-LBPCLSLTH0101/dp/B07G4D13LB/,Gear Classic 20L Small Faux Leather Water Resistant Anti Theft Laptop Bag/Office Backpack for Men/Women-Black,799,4.4,2791
/Zebronics-Techshield-Compartment-15-6-inch-Polyester/dp/B0C6QTMYFG/,"Zebronics Techshield A1, 18 Liters, 1 Compartment Laptop Backpack and Front Pocket, fit Up to 15.6-inch Laptop, Polyester Fabric, Office Use and Mini Business Travel Bags (Black)",498,3.6,11
/ADISA-Women-Girls-Flower-Crossbody/dp/B0BCZSKZLC/,ADISA Women Girls Flower Print Sling Bag Round Crossbody Purse,389,4.0,346
/Skybags-Trooper-Polycarbonate-Hardsided-Luggage/dp/B09JYT5KDW/,Skybags Trooper 55 Cms Small Cabin Polycarbonate Hard Sided 4 Spinner Wheels Luggage/Suitcase/Trolley Bag- Red and White,"2,699",4.2,19888
/Half-Moon-Resistant-Backpack-Compartment/dp/B0BYW5SH4L/,Half Moon Vision Water Resistant 15.6 inch Laptop Bag for Men/Backpack for Men | Office Bag for Men/Office Bag for Women with Padded Laptop Compartment,459,4.3,17
/Genie-Moonlight-compartments-Lightweight-Travelling/dp/B097PGGTNJ/,"Genie Moonlight Laptop Backpack for Women, 3 compartments, Water Resistant and Lightweight Bags for Office and Travelling Purpose. 36 litres. (19 inch) Black colour",899,4.5,17
/Stylbase-Iron-man-Polyester-Character-Embossed/dp/B0BNKZJ5W6/,"Stylbase 15 inches Kids 3D Cartoon Backpack - Lightweight, Waterproof, Adjustable Shoulder Straps, 3 Compartments, Bottle Holder - Perfect for School and Outdoor Adventures",469,4.0,212
/Safari-Polycarbonate-Hardside-Trolley-Suitcase/dp/B097JKR13B/,Safari Ray 53 cms Small Size Cabin Polycarbonate Hardside Trolley Luggage/Suitcase/Trolley Bag (Wine Red),"1,799",4.5,13
/Rainox-PU-Leather-Shoulder-Band-Wrist-Exercise/dp/B0C6ZY6RD3/,Rainox Combo Pack of PU-Leather Gym Bag Gym Duffel Bag with Shoulder Strap for Men's & Women's with Wrist Support Band-Wrist Straps for Daily Exercise (Grey) 6 cms,325,4.0,30
/AirCase-C24-Messenger-Shoulder-Compartments/dp/B07Y3DB5YZ/,"AirCase Office Sling Messenger Bag fits upto 14.1"" Laptop/Macbook, Detachable Shoulder Strap, Waterproof, Shockproof, Carry Handle with Spacious Pockets, For Men & Women, Blue",729,4.0,1750
/Gear-Business-Anti-Theft-Office-Backpack/dp/B0B466YD7L/,Gear Suave Business 25L Medium Water Resistant Anti-Theft Laptop Bag/Office Backpack For Men/Women (Black),783,4.0,89
/TRAWOC-60LTravel-Backpack-Trekking-Rucksack/dp/B07YYG5G31/,"TRAWOC 60 Liter Travel Backpack Hiking Trekking Bag Camping Rucksack, 1 Year Warranty, HK006","1,567",4.3,1444
/Shalimar-Premium-Garbage-Small-Rolls/dp/B07KT56WHT/,Shalimar Premium OXO - Biodegradable Garbage Bags 17 X 19 Inches (Small) 120 Bags (4 rolls) Dustbin Bag/Trash Bag - Black Color,256,4.4,14607
/Safari-Polyester-Travel-Duffle-PEP55RLBLK/dp/B07DD79VDG/,Safari Polyester 53 cms Black Travel Duffle,"1,199",3.9,935
/Lavie-Sport-School-Backpack-BDEI322019M3/dp/B07VFNPD23/,Lavie Sport Jarvis Backpack with Laptop Sleeve | Sturdy Backpack for Men & Women | College Bags for Girls & Boys,899,4.2,243
/ADISA-Laptop-Backpack-Office-College/dp/B09TPVD964/,ADISA 15.6 inch laptop backpack office bag college travel back pack 32 Ltrs,449,3.9,1397
/DZert-Panda-School-Backpacks-Cartoon/dp/B07Y2BFJ1B/,DZert Kids School Bag Soft Plush Backpacks Cartoon Boys Girls Baby (2-5 Years),229,3.7,12738
/Half-Moon-Laptop-Backpack-Polyester/dp/B09CMS3K2S/,Half Moon 30L Water Resistant 15.6 inch Laptop Bag/Backpack for Men | School Bag for Boys Girls | Office Bag pack for Men/Office Back Packed for Women with Padded Laptop Compartment,459,3.6,112
/Aristocrat-Zeal-Unisex-Grey-Laptop/dp/B0B5YHC1W5/,Aristrocrat Unisex Laptop Bag Grey,663,4.4,36
/Arctic-Fox-Liters-String-Backpack/dp/B09P5BD6K5/,Arctic Fox 15 Liters Draw String Bag Lavender Backpack,199,4.2,3762
/Rainox-PU-Leather-Shoulder-Band-Wrist-Exercise/dp/B0C6ZY6RD3/,Rainox Combo Pack of PU-Leather Gym Bag Gym Duffel Bag with Shoulder Strap for Men's & Women's with Wrist Support Band-Wrist Straps for Daily Exercise (Grey) 6 cms,325,4.0,30
/Paarsv-Tamper-Courier-Without-Jacket/dp/B018E1O6LU/,SECUREMENT® Tamper Proof Courier Bags with Pod Jacket documen pouch 10x 14 (100 Pcs),325,4.1,314
/Semi-hard-Water-resistant-Earphone-9-7-inch-Passport/dp/B084RHGTCQ/,"Arctic Hunter Sling Bag for Men Semi-hard Shell Water-resistant Cross Bag for Men Chest Bag with USB Port & Earphone Jack Men Side Bag with 9.7-inch iPad Pocket Passport Bag for Travel,Black","1,899",4.4,649
/teamGOAL-Backpack-Electric-Lemonade-Black/dp/B07XPC93F5/,"Puma Unisex-Adult teamGOAL 23 Backpack, Electric Blue Lemonade-Black (7685402)",649,4.1,173
/Dyazo-Resistant-Photographers-Compatible-Panasonic/dp/B0BWWD1QQQ/,Dyazo Water Resistant Camera Backpack with Extra Front Pocket Photographers Bag with Rain Cover Tripod Holder Compatible for Sony Nikon Canon Panasonic DSLR (Black & Orange),698,4.2,729
/Fastrack-Womens-Sling-Bag-Black/dp/B07MGXR7LT/,Fastrack Women's Sling Bag (Black),"1,345",4.0,80
/Aristocrat-Cadet-Polyester-Travel-Duffle/dp/B07S7FKD6D/,Aristocrat Cadet Polyester 62 cms Red Travel Duffle,"1,509",4.0,1284
/Adjustable-Waterproof-Breathable-Anti-Shock-Compatible/dp/B0C58X3CRX/,"Amazon Basics Classic Camera Shoulder Bag, Adjustable Strap, Waterproof material, Breathable Mesh, Anti-Shock, Compatible with Nikon, Canon and Sony Mirrorless Cameras",549,3.6,6
/DZert-Hello-School-Backpacks-Cartoon/dp/B08M6FS6W8/,DZert Kids School Bag Soft Plush Backpacks Cartoon Boys Girls Baby (2-5 Years),229,3.7,12738
/Wolpin-Foldable-Shopping-Bag-Grocery/dp/B0B21SYHMB/,"Wolpin Foldable Shopping Bag for Grocery - Folds to Pocket Size, Tote Grocery Shoulder Handbag Travel Bag for Men and Women (40 x 40 cm)",229,3.9,295
